Product Category,Client,Year,Month,Gross Profit,GSV
Laundry Refreshment,Edeka,2022,November,-10993.19406,4008.378912
Laundry Refreshment,Edeka,2020,December,27184.10142,48427.2774
Laundry Refreshment,Edeka,2021,December,14472.81498,36020.15685
Laundry Refreshment,Edeka,2022,December,-6071.50404,-1877.542318
Laundry Wash,Edeka,2020,January,65855.91902,184164.9448
Laundry Wash,Edeka,2021,January,36934.37313,81221.80693
Laundry Wash,Edeka,2022,January,29999.53237,88417.53283
Laundry Wash,Edeka,2023,January,8132.128757,32415.70946
Laundry Wash,Edeka,2020,February,18792.78301,86059.17599
Laundry Wash,Edeka,2021,February,15619.83674,43218.26171
Laundry Wash,Edeka,2022,February,34674.95918,110311.1466
Laundry Wash,Edeka,2023,February,6014.026558,20301.51165
Laundry Wash,Edeka,2020,March,71924.49571,211109.3419
Laundry Wash,Edeka,2021,March,11042.62448,73086.11278
Laundry Wash,Edeka,2022,March,13832.05792,70433.70007
Laundry Wash,Edeka,2023,March,11021.37078,27472.61983
Laundry Wash,Edeka,2020,April,10357.53229,56037.69518
Laundry Wash,Edeka,2021,April,25619.55775,75946.59956
Laundry Wash,Edeka,2022,April,17450.72461,94351.63915
Laundry Wash,Edeka,2023,April,10971.9904,23667.15933
Laundry Wash,Edeka,2020,May,41724.36894,87436.81827
Laundry Wash,Edeka,2021,May,12749.03533,58773.40194
Laundry Wash,Edeka,2022,May,20485.38368,78811.21727
Laundry Wash,Edeka,2023,May,20344.21953,39475.46995
Laundry Wash,Edeka,2020,June,56749.9616,149015.5403
Laundry Wash,Edeka,2021,June,60378.30286,136360.4174
Laundry Wash,Edeka,2022,June,31115.87186,101105.4047
Laundry Wash,Edeka,2020,July,11811.25405,48329.46624
Laundry Wash,Edeka,2021,July,58247.80078,142775.7304
Laundry Wash,Edeka,2022,July,-11566.41402,23238.43572
Laundry Wash,Edeka,2020,August,-9948.218743,53933.65957
Laundry Wash,Edeka,2021,August,28955.19674,87664.71321
Laundry Wash,Edeka,2022,August,20821.18019,87808.1987
Laundry Wash,Edeka,2020,September,65329.06222,116568.0514
Laundry Wash,Edeka,2021,September,49620.37364,122430.8552
Laundry Wash,Edeka,2022,September,11094.6166,46945.92127
Laundry Wash,Edeka,2020,October,-12567.31785,36669.72294
Laundry Wash,Edeka,2021,October,32681.84916,123067.8113
Laundry Wash,Edeka,2022,October,2907.200448,27278.41866
Laundry Wash,Edeka,2020,November,59470.40123,144015.9765
Laundry Wash,Edeka,2021,November,14841.88974,38462.19841
Laundry Wash,Edeka,2022,November,4815.052039,52379.97942
Laundry Wash,Edeka,2020,December,4370.094032,57532.58789
Laundry Wash,Edeka,2021,December,9010.280307,45453.30346
Laundry Wash,Edeka,2022,December,456.0427186,16610.81092
Cleaning,Edeka,2020,January,37532.01219,110062.9729
Cleaning,Edeka,2021,January,32357.61713,59376.57246
Cleaning,Edeka,2022,January,22616.77044,45008.18771
Cleaning,Edeka,2023,January,11757.83073,33253.7665
Cleaning,Edeka,2020,February,43077.35089,136414.2933
Cleaning,Edeka,2021,February,31072.40053,75516.05229
Cleaning,Edeka,2022,February,32127.43065,84180.93807
Cleaning,Edeka,2023,February,23868.52193,68013.86959
Cleaning,Edeka,2020,March,44942.00068,107564.9437
Cleaning,Edeka,2021,March,42951.24914,78521.62996
Cleaning,Edeka,2022,March,36051.02415,116754.6719
Cleaning,Edeka,2023,March,15378.35431,31058.84283
Cleaning,Edeka,2020,April,34085.79891,116435.8555
Cleaning,Edeka,2021,April,48488.83932,94925.0386
Cleaning,Edeka,2022,April,6753.714885,61378.86739
Cleaning,Edeka,2023,April,22620.15475,55606.20044
Cleaning,Edeka,2020,May,63161.01726,119837.2725
Cleaning,Edeka,2021,May,-3327.368438,29756.43648
Cleaning,Edeka,2022,May,54268.95567,161469.8356
Cleaning,Edeka,2023,May,22416.27242,52148.12989
Cleaning,Edeka,2020,June,96419.55682,160206.531
Cleaning,Edeka,2021,June,36213.85739,67373.76794
Cleaning,Edeka,2022,June,26513.0219,79263.67037
Cleaning,Edeka,2020,July,30736.90897,89262.36364
Cleaning,Edeka,2021,July,38516.69167,82372.69894
Cleaning,Edeka,2022,July,-12590.18138,45120.68232
Cleaning,Edeka,2020,August,-18114.43041,15241.74658
Cleaning,Edeka,2021,August,13110.86972,67053.72762
Cleaning,Edeka,2022,August,15270.87877,38250.49417
Cleaning,Edeka,2020,September,36734.93816,64898.61865
Cleaning,Edeka,2021,September,18258.66051,68018.75894
Cleaning,Edeka,2022,September,11629.39517,42167.38505
Cleaning,Edeka,2020,October,38616.21146,94325.63069
Cleaning,Edeka,2021,October,20405.78618,62955.62707
Cleaning,Edeka,2022,October,8682.192243,46576.94343
Cleaning,Edeka,2020,November,35806.84904,73545.64536
Cleaning,Edeka,2021,November,21838.36734,75588.52607
Cleaning,Edeka,2022,November,21724.51988,79643.28456
Cleaning,Edeka,2020,December,10256.86919,46632.8785
Cleaning,Edeka,2021,December,50364.15593,79132.68672
Cleaning,Edeka,2022,December,16565.31309,37633.25702
Laundry Refreshment,Edeka,2020,January,17331.19109,69865.24308
Laundry Refreshment,Edeka,2021,January,14660.01358,29243.34317
Laundry Refreshment,Edeka,2022,January,14098.34737,27529.32876
Laundry Refreshment,Edeka,2023,January,27072.35195,69322.6267
Laundry Refreshment,Edeka,2020,February,42502.21671,99976.80179
Laundry Refreshment,Edeka,2021,February,74628.39089,117509.7036
Laundry Refreshment,Edeka,2022,February,-114.7419433,22505.58442
Laundry Refreshment,Edeka,2023,February,-201.6347462,9808.623525
Laundry Refreshment,Edeka,2020,March,63770.61369,121521.6495
Laundry Refreshment,Edeka,2021,March,7403.855021,17142.66192
Laundry Refreshment,Edeka,2022,March,11403.15606,35101.21492
Laundry Refreshment,Edeka,2023,March,26140.88525,48965.29975
Laundry Refreshment,Edeka,2020,April,1988.702319,19492.64749
Laundry Refreshment,Edeka,2021,April,13499.4252,22124.04814
Laundry Refreshment,Edeka,2022,April,4145.632659,6993.295428
Laundry Refreshment,Edeka,2023,April,6059.326067,11874.53325
Laundry Refreshment,Edeka,2020,May,29449.56487,42043.56896
Laundry Refreshment,Edeka,2021,May,-12467.2546,-4162.590513
Laundry Refreshment,Edeka,2022,May,14917.37936,35342.53735
Laundry Refreshment,Edeka,2023,May,3437.60399,6430.8078
Laundry Refreshment,Edeka,2020,June,37139.19991,47269.54058
Laundry Refreshment,Edeka,2021,June,5829.490896,12862.51821
Laundry Refreshment,Edeka,2022,June,15077.93001,83693.13809
Laundry Refreshment,Edeka,2020,July,3241.93397,61638.08625
Laundry Refreshment,Edeka,2021,July,2832.526513,13160.61711
Laundry Refreshment,Edeka,2022,July,6822.894446,48246.97632
Laundry Refreshment,Edeka,2020,August,-22541.00279,11405.16962
Laundry Refreshment,Edeka,2021,August,40778.56707,74265.23912
Laundry Refreshment,Edeka,2022,August,-25432.81116,2087.470792
Laundry Refreshment,Edeka,2020,September,44952.47818,74592.83666
Laundry Refreshment,Edeka,2021,September,2578.195027,20127.80653
Laundry Refreshment,Edeka,2022,September,-68299.8941,-49624.89004
Laundry Refreshment,Edeka,2020,October,22049.2286,59555.63928
Laundry Refreshment,Edeka,2021,October,1443.913987,23725.0712
Laundry Refreshment,Edeka,2022,October,-302.4740667,10705.78226
Laundry Refreshment,Edeka,2020,November,-25051.94394,-2890.71817
Laundry Refreshment,Edeka,2021,November,10566.51613,44792.07022
Laundry Refreshment,Edeka,2022,November,11043.41756,50729.36965
Laundry Refreshment,Edeka,2020,December,-24705.14086,-4430.056197
Laundry Refreshment,Edeka,2021,December,2678.527151,21221.77223
Laundry Refreshment,Edeka,2022,December,9618.579203,18309.619
Laundry Wash,Penny Markt,2020,January,105.3575224,242.5864562
Laundry Wash,Penny Markt,2021,January,206.1172262,423.7306877
Laundry Wash,Penny Markt,2022,January,36.0714548,36.0714548
Laundry Wash,Penny Markt,2023,January,279.7695177,768.1789925
Laundry Wash,Penny Markt,2020,February,417.5071935,1284.010808
Laundry Wash,Penny Markt,2021,February,799.1619522,1809.463724
Laundry Wash,Penny Markt,2023,February,428.9871364,1709.889009
Laundry Wash,Penny Markt,2020,March,684.409075,1807.051628
Laundry Wash,Penny Markt,2021,March,177.2988842,561.389499
Laundry Wash,Penny Markt,2022,March,507.7977151,1467.689816
Laundry Wash,Penny Markt,2023,March,164.9545422,740.6794233
Laundry Wash,Penny Markt,2020,April,84.91498969,288.3362695
Laundry Wash,Penny Markt,2021,April,297.6834041,974.8388063
Laundry Wash,Penny Markt,2023,April,33.70550258,286.9771025
Laundry Wash,Penny Markt,2020,May,492.6071769,1472.634305
Laundry Wash,Penny Markt,2021,May,0,0
Laundry Wash,Penny Markt,2022,May,-29.78757566,-29.78757566
Laundry Wash,Penny Markt,2023,May,-12.39747574,-12.39747574
Laundry Wash,Penny Markt,2020,June,654.2575977,1829.426001
Laundry Wash,Penny Markt,2021,June,-40.41436367,-40.41436367
Laundry Wash,Penny Markt,2022,June,480.6216335,1059.842717
Laundry Wash,Penny Markt,2020,July,423.7865789,966.7852005
Laundry Wash,Penny Markt,2021,July,692.6505784,1381.822788
Laundry Wash,Penny Markt,2022,July,525.1198023,2148.058445
Laundry Wash,Penny Markt,2020,August,349.0419743,568.2010363
Laundry Wash,Penny Markt,2021,August,380.4624184,712.6093467
Laundry Wash,Penny Markt,2022,August,6.507777034,632.5196033
Laundry Wash,Penny Markt,2020,September,108.6452012,478.0272851
Laundry Wash,Penny Markt,2021,September,241.39776,787.7482185
Laundry Wash,Penny Markt,2022,September,52.20337061,410.5779824
Laundry Wash,Penny Markt,2020,October,624.0675544,1128.508494
Laundry Wash,Penny Markt,2021,October,249.015089,634.7963012
Laundry Wash,Penny Markt,2022,October,161.7511449,565.2394405
Laundry Wash,Penny Markt,2020,November,-21.32387676,-21.32387676
Laundry Wash,Penny Markt,2021,November,573.6469439,1526.736726
Laundry Wash,Penny Markt,2022,November,48.27376174,1505.435711
Laundry Wash,Penny Markt,2020,December,-44.04529761,-44.04529761
Laundry Wash,Penny Markt,2021,December,-8.305510108,-8.305510108
Laundry Wash,Penny Markt,2022,December,20.50605509,129.0345125
Cleaning,Penny Markt,2020,January,84.43589456,351.5589196
Cleaning,Penny Markt,2021,January,74.6269203,359.6111094
Cleaning,Penny Markt,2022,January,129.7566773,248.2387139
Cleaning,Penny Markt,2023,January,123.9921413,410.9719034
Cleaning,Penny Markt,2020,February,837.7009298,2695.425069
Cleaning,Penny Markt,2021,February,387.5941948,1284.437765
Cleaning,Penny Markt,2022,February,89.42459157,448.6337144
Cleaning,Penny Markt,2023,February,40.77517679,424.9735999
Cleaning,Penny Markt,2020,March,0.364576025,313.0010895
Cleaning,Penny Markt,2021,March,565.5099703,2087.849049
Cleaning,Penny Markt,2022,March,332.5979183,1190.555002
Cleaning,Penny Markt,2023,March,168.5144345,380.3634975
Cleaning,Penny Markt,2020,April,37.22939277,141.8833439
Cleaning,Penny Markt,2021,April,-60.67051295,1036.499919
Cleaning,Penny Markt,2023,April,221.8826559,444.0219598
Cleaning,Penny Markt,2020,May,36.41894387,143.549624
Cleaning,Penny Markt,2021,May,436.1445734,1283.89137
Cleaning,Penny Markt,2022,May,45.31448528,131.8123552
Cleaning,Penny Markt,2023,May,3954.203739,7599.365244
Cleaning,Penny Markt,2020,June,25.92772809,289.0896298
Cleaning,Penny Markt,2021,June,-17.42323743,-17.42323743
Cleaning,Penny Markt,2022,June,105.4682866,226.2505325
Cleaning,Penny Markt,2020,July,-13.62600604,0
Cleaning,Penny Markt,2021,July,227.3502094,498.7593653
Cleaning,Penny Markt,2020,August,71.69495456,179.7664364
Cleaning,Penny Markt,2021,August,140.37704,490.225748
Cleaning,Penny Markt,2022,August,72.22352331,204.9525755
Cleaning,Penny Markt,2020,September,367.879994,1047.462039
Cleaning,Penny Markt,2021,September,22.51992476,22.51992476
Cleaning,Penny Markt,2022,September,0,0
Cleaning,Penny Markt,2020,October,1204.744394,3916.529335
Cleaning,Penny Markt,2021,October,137.9946737,301.7249401
Cleaning,Penny Markt,2020,November,-94.93349324,280.8058197
Cleaning,Penny Markt,2021,November,5.423891424,5.423891424
Cleaning,Penny Markt,2022,November,0,0
Cleaning,Penny Markt,2020,December,82.7145871,1954.949227
Cleaning,Penny Markt,2021,December,264.0087684,649.3355066
Laundry Refreshment,Penny Markt,2020,January,-0.117884337,0
Laundry Refreshment,Penny Markt,2022,January,155.7391082,252.1353433
Laundry Refreshment,Penny Markt,2023,January,193.3080657,445.459321
Laundry Refreshment,Penny Markt,2020,February,586.6809906,1014.862133
Laundry Refreshment,Penny Markt,2021,February,222.5929795,416.6191292
Laundry Refreshment,Penny Markt,2022,February,219.013264,284.1458477
Laundry Refreshment,Penny Markt,2023,February,482.6401281,1113.856067
Laundry Refreshment,Penny Markt,2020,March,68.12566054,143.0054313
Laundry Refreshment,Penny Markt,2021,March,103.8196484,163.6037362
Laundry Refreshment,Penny Markt,2022,March,267.9825029,431.111816
Laundry Refreshment,Penny Markt,2020,April,934.0330291,1413.4995
Laundry Refreshment,Penny Markt,2021,April,217.5413724,387.4834477
Laundry Refreshment,Penny Markt,2023,April,136.1210291,258.327398
Laundry Refreshment,Penny Markt,2020,May,-4.77536023,-4.865964192
Laundry Refreshment,Penny Markt,2021,May,55.44125464,130.8797824
Laundry Refreshment,Penny Markt,2022,May,320.2249176,763.279693
Laundry Refreshment,Penny Markt,2023,May,168.2431093,453.089497
Laundry Refreshment,Penny Markt,2020,June,947.9292429,1284.781044
Laundry Refreshment,Penny Markt,2021,June,109.6860461,215.6263609
Laundry Refreshment,Penny Markt,2022,June,482.6676303,892.1956971
Laundry Refreshment,Penny Markt,2020,July,310.9032731,464.8028695
Laundry Refreshment,Penny Markt,2021,July,351.4572854,760.0744282
Laundry Refreshment,Penny Markt,2022,July,1241.41185,2263.919874
Laundry Refreshment,Penny Markt,2020,August,-0.151552446,0
Laundry Refreshment,Penny Markt,2021,August,81.8015919,185.8241685
Laundry Refreshment,Penny Markt,2022,August,6.713375151,274.2182451
Laundry Refreshment,Penny Markt,2020,September,204.9248214,352.8928045
Laundry Refreshment,Penny Markt,2021,September,517.9996043,865.9162528
Laundry Refreshment,Penny Markt,2022,September,226.5808218,534.1536602
Laundry Refreshment,Penny Markt,2020,October,454.6488019,809.9787725
Laundry Refreshment,Penny Markt,2021,October,276.5419672,428.3634381
Laundry Refreshment,Penny Markt,2022,October,190.079059,396.8786487
Laundry Refreshment,Penny Markt,2020,November,62.36076198,130.6606673
Laundry Refreshment,Penny Markt,2021,November,303.5795479,589.7562269
Laundry Refreshment,Penny Markt,2022,November,258.5144615,1295.357459
Laundry Refreshment,Penny Markt,2020,December,2.228457902,67.19438414
Laundry Refreshment,Penny Markt,2021,December,67.78067158,149.8268703
Laundry Refreshment,Penny Markt,2022,December,189.7086554,386.0366596
Laundry Wash,Aldi,2020,January,10502.14122,24253.80412
Laundry Wash,Aldi,2021,January,3557.714924,8903.629372
Laundry Wash,Aldi,2022,January,6753.853152,40183.78223
Laundry Wash,Aldi,2023,January,7048.246538,27224.15838
Laundry Wash,Aldi,2020,February,43201.79064,102660.7766
Laundry Wash,Aldi,2021,February,4072.89062,37648.72613
Laundry Wash,Aldi,2022,February,19078.43765,60963.14432
Laundry Wash,Aldi,2023,February,4829.972319,14454.37154
Laundry Wash,Aldi,2020,March,11628.25323,35505.36402
Laundry Wash,Aldi,2021,March,4352.377515,14783.57537
Laundry Wash,Aldi,2022,March,10610.04796,41650.17113
Laundry Wash,Aldi,2023,March,4814.688576,9462.322178
Laundry Wash,Aldi,2020,April,17807.6776,47386.73581
Laundry Wash,Aldi,2021,April,10171.44715,39709.97237
Laundry Wash,Aldi,2022,April,354.4183132,1273.586611
Laundry Wash,Aldi,2023,April,4764.219586,8576.18609
Laundry Wash,Aldi,2020,May,13412.54793,38609.77805
Laundry Wash,Aldi,2021,May,21147.22771,46072.04297
Laundry Wash,Aldi,2022,May,-2125.235354,3371.499696
Laundry Wash,Aldi,2023,May,2433.843485,5251.624846
Laundry Wash,Aldi,2020,June,7175.551442,19291.33674
Laundry Wash,Aldi,2021,June,5691.927147,18066.1359
Laundry Wash,Aldi,2022,June,-574.8406192,25309.84933
Laundry Wash,Aldi,2020,July,12770.6591,26401.66297
Laundry Wash,Aldi,2021,July,11249.71321,23073.97956
Laundry Wash,Aldi,2022,July,603.3777469,18241.80198
Laundry Wash,Aldi,2020,August,2809.156923,10152.96526
Laundry Wash,Aldi,2021,August,6719.942293,29197.91109
Laundry Wash,Aldi,2022,August,-6706.205605,6935.601218
Laundry Wash,Aldi,2020,September,-2843.454413,33232.43629
Laundry Wash,Aldi,2021,September,7989.469232,37719.46849
Laundry Wash,Aldi,2022,September,5944.236969,18465.54333
Laundry Wash,Aldi,2020,October,21730.38189,46573.04212
Laundry Wash,Aldi,2021,October,10969.8619,35195.66825
Laundry Wash,Aldi,2022,October,1394.081549,13860.95082
Laundry Wash,Aldi,2020,November,3139.852365,20550.22734
Laundry Wash,Aldi,2021,November,9442.938869,23557.31339
Laundry Wash,Aldi,2022,November,-1682.980632,10641.23353
Laundry Wash,Aldi,2020,December,5999.413889,19237.33679
Laundry Wash,Aldi,2021,December,13442.33006,43252.15802
Laundry Wash,Aldi,2022,December,116.9615081,3468.679812
Cleaning,Aldi,2020,January,10625.95953,31419.359
Cleaning,Aldi,2021,January,18786.02636,46073.49417
Cleaning,Aldi,2022,January,6272.848742,32040.04271
Cleaning,Aldi,2023,January,4931.100457,30767.7452
Cleaning,Aldi,2020,February,7677.517577,22904.50755
Cleaning,Aldi,2021,February,13992.16439,30444.22325
Cleaning,Aldi,2022,February,7836.082025,30726.1897
Cleaning,Aldi,2023,February,4556.283357,27031.2553
Cleaning,Aldi,2020,March,9932.055346,26475.62987
Cleaning,Aldi,2021,March,5436.117824,19566.178
Cleaning,Aldi,2022,March,16718.13715,40670.03261
Cleaning,Aldi,2023,March,14125.187,37960.8915
Cleaning,Aldi,2020,April,7438.49451,22682.93121
Cleaning,Aldi,2021,April,10970.8679,26223.99646
Cleaning,Aldi,2022,April,2673.901932,11877.87693
Cleaning,Aldi,2023,April,18542.61775,58061.66718
Cleaning,Aldi,2020,May,16428.46529,43519.04374
